id_sucursal,mostraba_opiniones,overral_stars,number_opinions,tiempo_delivery,tipo_envio,dollar_mean_price
406,False,0.0,0,0.0,Gratis(nuevos usuarios),0.0
407,False,0.0,0,0.0,Gratis(nuevos usuarios),0.0
408,False,0.0,0,42.5,Gratis(nuevos usuarios),9.22
409,True,3.9,36,32.5,Gratis(nuevos usuarios),6.87
410,True,3.4,34,42.5,Gratis(nuevos usuarios),6.45
411,True,3.7,31,42.5,Gratis(nuevos usuarios),6.15
412,True,4,71,42.5,Gratis(nuevos usuarios),6.15
413,True,4,43,43.5,Gratis(nuevos usuarios),6.89
414,False,0.0,0,0.0,No específicado,0.0
415,True,4,47,42.5,Gratis(nuevos usuarios),6.15
416,True,4,23,42.5,Gratis(nuevos usuarios),6.77
417,True,4.2,60,42.5,Gratis(nuevos usuarios),6.45
418,False,0.0,0,0.0,No específicado,0.0
419,False,0.0,0,42.5,Gratis(nuevos usuarios),6.6
420,False,0.0,0,42.5,Gratis(nuevos usuarios),9.14
421,True,3.4,28,42.5,Gratis(nuevos usuarios),6.26
422,True,4.1,27,42.5,Gratis(nuevos usuarios),6.26
423,True,4.2,55,42.5,Gratis(nuevos usuarios),5.6
424,True,4,33,42.5,Gratis(nuevos usuarios),6.15
425,False,0.0,0,42.5,Gratis(nuevos usuarios),9.25
426,False,0.0,0,42.5,Gratis(nuevos usuarios),6.15
427,True,3.7,27,42.5,Gratis(nuevos usuarios),6.25
428,False,0.0,0,0.0,No específicado,0.0
429,False,0.0,0,0.0,No específicado,0.0
430,False,0.0,0,42.5,Gratis(nuevos usuarios),6.17
431,True,4,26,42.5,Gratis(nuevos usuarios),6.24
