id_cadena,nombre_cadena,url_cadena,id_pais
279,Tierra Del Fuego,https://www.rappi.com.pe/restaurantes/delivery/21308-tierra-del-fuego,7
280,Tori - Polleria,https://www.rappi.com.pe/restaurantes/delivery/21344-tori-polleria,7
281,tenyaki - Barra nikkei,https://www.rappi.com.pe/restaurantes/delivery/21403-tenyaki-barra-nikkei,7
282,Totella Bakery,https://www.rappi.com.pe/restaurantes/delivery/21880-totella-bakery,7
283,Tanos Pizza,https://www.rappi.com.pe/restaurantes/delivery/21973-tanos-pizza,7
284,Tijuana Tex-Mex Food,https://www.rappi.com.pe/restaurantes/delivery/22020-tijuana-tex-mex-food,7
285,Tsuki,https://www.rappi.com.pe/restaurantes/delivery/22034-tsuki,7
286,TAMI,https://www.rappi.com.pe/restaurantes/delivery/22039-tami,7
287,The Burger Shop,https://www.rappi.com.pe/restaurantes/delivery/22068-the-burger-shop,7
288,Tomodachi,https://www.rappi.com.pe/restaurantes/delivery/22121-tomodachi,7
289,Taypa Cocina Fusión,https://www.rappi.com.pe/restaurantes/delivery/22195-taypa-cocina-fusion,7
