id_sucursal,mostraba_opiniones,overral_stars,number_opinions,tiempo_delivery,tipo_envio,dollar_mean_price
44731,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.21
44732,1,4.4,419,34 - 49 min,Gratis(nuevos usuarios),9.84
44733,1,4.5,572,35 - 50 min,Gratis(nuevos usuarios),8.59
44734,1,4.0,46,35 - 50 min,Gratis(nuevos usuarios),9.54
44735,1,3.9,41,25 - 40 min,Gratis(nuevos usuarios),9.94
44736,1,4.8,52,35 - 50 min,Gratis(nuevos usuarios),5.78
44737,1,4.2,45,35 - 50 min,Gratis(nuevos usuarios),11.38
44738,1,4.3,217,35 - 50 min,Gratis(nuevos usuarios),8.34
44739,1,4.4,236,35 - 50 min,Gratis(nuevos usuarios),4.96
44740,1,4.3,412,35 - 50 min,Gratis(nuevos usuarios),3.98
44741,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.64
44742,1,4.3,24,35 - 50 min,Gratis(nuevos usuarios),6.83
44743,1,4.1,40,35 - 50 min,Gratis(nuevos usuarios),7.82
44744,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.48
44745,1,4.5,42,23 - 38 min,Gratis(nuevos usuarios),7.71
44746,1,4.0,39,31 - 46 min,Gratis(nuevos usuarios),12.15
44747,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.96
44748,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.99
44749,0,0.0,0,27 - 42 min,Gratis(nuevos usuarios),3.96
44750,1,3.9,144,35 - 50 min,Gratis(nuevos usuarios),5.34
44751,0,0.0,0,No específicado,Gratis(nuevos usuarios),7.02
44752,0,0.0,0,No específicado,Gratis(nuevos usuarios),9.2
44753,1,4.5,69,35 - 50 min,Gratis(nuevos usuarios),9.85
44754,0,0.0,0,26 - 41 min,Gratis(nuevos usuarios),10.37
44755,1,4.7,71,35 - 50 min,Gratis(nuevos usuarios),4.82
44756,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.63
44757,1,4.8,102,35 - 50 min,Gratis(nuevos usuarios),3.28
44758,1,4.5,127,35 - 50 min,Gratis(nuevos usuarios),14.93
44759,1,4.4,51,21 - 36 min,Gratis(nuevos usuarios),11.74
44760,1,4.4,87,29 - 44 min,Gratis(nuevos usuarios),15.01
44761,1,4.7,124,19 - 34 min,Gratis(nuevos usuarios),15.54
44762,0,4.6,147,No específicado,Gratis(nuevos usuarios),16.12
44763,1,4.0,23,35 - 50 min,Gratis(nuevos usuarios),15.57
44764,1,4.6,102,35 - 50 min,Gratis(nuevos usuarios),14.05
44765,1,4.4,45,35 - 50 min,Gratis(nuevos usuarios),7.01
44766,1,4.6,190,35 - 50 min,Gratis(nuevos usuarios),16.79
44767,0,0.0,0,21 - 36 min,Gratis(nuevos usuarios),10.46
44768,0,4.0,56,No específicado,Gratis(nuevos usuarios),2.46
44769,1,4.3,87,35 - 50 min,Gratis(nuevos usuarios),7.24
44770,1,4.2,82,35 - 50 min,Gratis(nuevos usuarios),6.99
44771,1,4.3,20,35 - 50 min,Gratis(nuevos usuarios),5.45
44772,1,4.3,26,50 min,Gratis(nuevos usuarios),9.1
44773,1,4.7,297,35 - 50 min,Gratis(nuevos usuarios),7.65
44774,0,0.0,0,50 min,Gratis(nuevos usuarios),6.26
44775,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.19
44776,1,4.2,41,35 - 50 min,Gratis(nuevos usuarios),6.1
44777,1,4.5,20,35 - 50 min,Gratis(nuevos usuarios),2.69
44778,1,4.2,90,35 - 50 min,Gratis(nuevos usuarios),4.59
44779,1,4.5,211,35 - 50 min,Gratis(nuevos usuarios),5.0
44780,1,4.3,757,31 - 46 min,Gratis(nuevos usuarios),5.33
44781,1,4.3,433,35 - 50 min,Gratis(nuevos usuarios),4.77
44782,1,4.6,191,32 - 47 min,Gratis(nuevos usuarios),5.16
44783,1,4.3,621,35 - 50 min,Gratis(nuevos usuarios),5.14
44784,1,4.4,161,35 - 50 min,Gratis(nuevos usuarios),6.33
44785,1,4.5,130,35 - 50 min,Gratis(nuevos usuarios),6.65
44786,1,4.2,95,33 - 48 min,Gratis(nuevos usuarios),6.72
44787,1,4.6,80,29 - 44 min,Gratis(nuevos usuarios),6.79
44788,1,4.6,72,34 - 49 min,Gratis(nuevos usuarios),6.54
44789,1,4.4,148,35 - 50 min,Gratis(nuevos usuarios),6.65
44790,0,4.4,110,No específicado,Gratis(nuevos usuarios),6.73
44791,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.12
44792,1,4.3,50,38 - 53 min,Gratis(nuevos usuarios),13.2
44793,1,4.5,88,35 - 50 min,Gratis(nuevos usuarios),4.1
44794,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.96
44795,1,4.1,66,35 - 50 min,Gratis(nuevos usuarios),8.5
44796,1,4.2,86,35 - 50 min,Gratis(nuevos usuarios),8.79
44797,0,0.0,0,34 - 49 min,Gratis(nuevos usuarios),5.16
44798,0,4.6,105,No específicado,Gratis(nuevos usuarios),8.99
44799,1,4.5,94,35 - 50 min,Gratis(nuevos usuarios),2.94
44800,1,4.5,213,35 - 50 min,Gratis(nuevos usuarios),8.33
44801,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.79
44802,0,4.2,36,No específicado,Gratis(nuevos usuarios),6.14
44803,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.27
44804,0,4.5,90,No específicado,Gratis(nuevos usuarios),8.34
44805,0,4.1,36,No específicado,Gratis(nuevos usuarios),8.29
44806,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.27
44807,1,3.9,63,25 - 35 min,Gratis(nuevos usuarios),7.05
44808,1,4.6,24,26 - 41 min,Gratis(nuevos usuarios),7.14
44809,1,4.0,259,41 - 56 min,Gratis(nuevos usuarios),8.36
44810,1,3.9,184,43 - 58 min,Gratis(nuevos usuarios),9.25
44811,1,4.4,580,49 - 64 min,Gratis(nuevos usuarios),10.69
44812,1,4.3,467,35 - 50 min,Gratis(nuevos usuarios),10.04
44813,1,4.3,482,35 - 50 min,Gratis(nuevos usuarios),9.94
44814,1,4.2,524,45 - 60 min,Gratis(nuevos usuarios),10.64
44815,1,4.3,491,35 - 50 min,Gratis(nuevos usuarios),9.99
44816,1,4.4,114,29 - 44 min,Gratis(nuevos usuarios),6.78
44817,1,4.4,136,35 - 50 min,Gratis(nuevos usuarios),6.85
44818,1,3.4,70,35 - 50 min,Gratis(nuevos usuarios),6.12
44819,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.1
44820,1,4.5,211,35 - 50 min,Gratis(nuevos usuarios),15.34
44821,1,4.3,134,30 - 45 min,Gratis(nuevos usuarios),9.03
44822,1,4.1,72,35 - 50 min,Gratis(nuevos usuarios),7.13
44823,1,4.1,21,35 - 50 min,Gratis(nuevos usuarios),3.77
44824,1,4.4,26,35 - 50 min,Gratis(nuevos usuarios),3.87
44825,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.42
44826,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.88
44827,1,4.2,33,35 - 50 min,Gratis(nuevos usuarios),6.91
44828,1,4.5,103,43 - 58 min,Gratis(nuevos usuarios),11.52
44829,0,4.0,27,No específicado,Gratis(nuevos usuarios),10.03
44830,0,4.2,26,No específicado,Gratis(nuevos usuarios),5.2
44831,1,4.3,369,35 - 50 min,Gratis(nuevos usuarios),7.69
44832,1,4.6,265,35 - 50 min,Gratis(nuevos usuarios),5.72
44833,1,4.3,55,35 - 50 min,Gratis(nuevos usuarios),3.72
44834,0,4.3,101,No específicado,Gratis(nuevos usuarios),9.52
44835,1,4.4,93,35 - 50 min,Gratis(nuevos usuarios),9.96
44836,1,4.5,195,35 - 50 min,Gratis(nuevos usuarios),10.5
44837,1,4.7,38,35 - 50 min,Gratis(nuevos usuarios),9.52
44838,1,4.1,76,35 - 50 min,Gratis(nuevos usuarios),10.09
44839,0,4.1,84,No específicado,Gratis(nuevos usuarios),10.05
44840,1,4.3,104,35 - 50 min,Gratis(nuevos usuarios),9.84
44841,1,4.3,113,35 - 50 min,Gratis(nuevos usuarios),10.48
44842,1,4.2,91,35 - 50 min,Gratis(nuevos usuarios),9.62
44843,1,3.5,34,25 - 40 min,Gratis(nuevos usuarios),9.22
44844,1,4.3,209,35 - 50 min,Gratis(nuevos usuarios),10.02
44845,0,4.3,58,No específicado,Gratis(nuevos usuarios),9.55
44846,1,4.2,79,35 - 50 min,Gratis(nuevos usuarios),8.12
44847,1,4.5,145,35 - 50 min,Gratis(nuevos usuarios),9.36
44848,1,4.1,65,35 - 50 min,Gratis(nuevos usuarios),9.84
44849,1,3.7,62,35 - 50 min,Gratis(nuevos usuarios),8.29
44850,1,4.2,47,24 - 39 min,Gratis(nuevos usuarios),9.94
44851,1,4.3,67,35 - 50 min,Gratis(nuevos usuarios),9.52
44852,1,4.4,122,35 - 50 min,Gratis(nuevos usuarios),10.99
44853,0,3.7,112,No específicado,Gratis(nuevos usuarios),9.54
44854,1,4.3,43,35 - 50 min,Gratis(nuevos usuarios),10.15
44855,1,3.9,71,35 - 50 min,Gratis(nuevos usuarios),9.76
44856,1,4.6,66,35 - 50 min,Gratis(nuevos usuarios),10.88
44857,0,4.4,110,No específicado,Gratis(nuevos usuarios),9.36
44858,1,4.4,68,35 - 50 min,Gratis(nuevos usuarios),9.96
44859,0,4.3,75,No específicado,Gratis(nuevos usuarios),10.09
44860,1,4.5,136,35 - 50 min,Gratis(nuevos usuarios),9.52
44861,1,4.3,133,35 - 50 min,Gratis(nuevos usuarios),10.22
44862,1,4.3,69,35 - 50 min,Gratis(nuevos usuarios),9.68
44863,1,4.3,82,35 - 50 min,Gratis(nuevos usuarios),10.14
44864,1,4.2,80,35 - 50 min,Gratis(nuevos usuarios),9.52
44865,0,3.9,46,No específicado,Gratis(nuevos usuarios),9.79
44866,1,4.6,133,35 - 50 min,Gratis(nuevos usuarios),8.35
44867,1,4.3,64,35 - 50 min,Gratis(nuevos usuarios),9.69
44868,1,4.1,63,19 - 29 min,Gratis(nuevos usuarios),9.73
44869,0,4.8,97,No específicado,Gratis(nuevos usuarios),9.44
44870,1,4.2,95,35 - 50 min,Gratis(nuevos usuarios),9.52
44871,1,4.3,37,35 - 50 min,Gratis(nuevos usuarios),2.76
44872,1,4.3,56,35 - 50 min,Gratis(nuevos usuarios),10.06
44873,1,4.4,68,35 - 50 min,Gratis(nuevos usuarios),9.68
44874,1,3.9,83,35 - 50 min,Gratis(nuevos usuarios),9.76
44875,1,4.3,145,35 - 50 min,Gratis(nuevos usuarios),9.52
44876,1,4.3,92,35 - 50 min,Gratis(nuevos usuarios),9.63
44877,1,4.3,119,33 - 48 min,Gratis(nuevos usuarios),9.91
44878,1,4.5,53,23 - 38 min,Gratis(nuevos usuarios),9.52
44879,1,4.0,67,36 - 51 min,Gratis(nuevos usuarios),9.74
44880,1,4.2,67,32 - 47 min,Gratis(nuevos usuarios),10.65
44881,1,4.4,89,35 - 50 min,Gratis(nuevos usuarios),9.68
44882,1,4.4,82,35 - 50 min,Gratis(nuevos usuarios),9.23
44883,1,4.3,74,35 - 50 min,Gratis(nuevos usuarios),9.36
44884,1,4.5,70,35 - 50 min,Gratis(nuevos usuarios),9.71
44885,0,4.6,51,No específicado,Gratis(nuevos usuarios),10.14
44886,0,4.3,23,No específicado,Gratis(nuevos usuarios),10.65
44887,1,4.4,43,35 - 50 min,Gratis(nuevos usuarios),9.7
44888,0,0.0,0,No específicado,Gratis(nuevos usuarios),9.69
44889,1,3.9,36,35 - 50 min,Gratis(nuevos usuarios),9.86
44890,1,4.2,53,35 - 50 min,Gratis(nuevos usuarios),10.18
44891,1,4.6,39,35 - 50 min,Gratis(nuevos usuarios),9.37
44892,1,3.9,118,35 - 50 min,Gratis(nuevos usuarios),8.37
44893,1,4.2,35,30 - 45 min,Gratis(nuevos usuarios),9.36
44894,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.37
44895,1,4.4,116,35 - 50 min,Gratis(nuevos usuarios),9.37
44896,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.37
44897,1,4.3,29,35 - 50 min,Gratis(nuevos usuarios),8.39
44898,1,4.4,20,35 - 50 min,Gratis(nuevos usuarios),7.58
44899,1,4.4,246,35 - 50 min,Gratis(nuevos usuarios),7.3
44900,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.2
44901,1,4.1,268,35 - 50 min,Gratis(nuevos usuarios),4.62
44902,1,4.4,157,35 - 50 min,Gratis(nuevos usuarios),4.89
44903,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.2
44904,1,4.8,41,35 - 50 min,Gratis(nuevos usuarios),6.28
44905,1,4.8,46,35 - 50 min,Gratis(nuevos usuarios),7.63
44906,0,4.2,130,No específicado,Gratis(nuevos usuarios),6.42
44907,1,4.1,113,35 - 50 min,Gratis(nuevos usuarios),6.01
44908,1,4.2,96,35 - 50 min,Gratis(nuevos usuarios),7.29
44909,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.4
44910,0,4.5,96,No específicado,Gratis(nuevos usuarios),3.71
44911,1,4.6,112,35 - 50 min,Gratis(nuevos usuarios),3.85
44912,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.38
44913,0,4.5,49,No específicado,Gratis(nuevos usuarios),12.24
44914,1,4.7,64,35 - 50 min,Gratis(nuevos usuarios),6.41
44915,0,4.1,30,No específicado,Gratis(nuevos usuarios),4.23
44916,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.24
44917,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.05
44918,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.52
44919,1,4.2,97,35 - 50 min,Gratis(nuevos usuarios),5.03
44920,1,4.3,254,35 - 50 min,Gratis(nuevos usuarios),6.7
44921,1,4.2,36,26 - 41 min,Gratis(nuevos usuarios),9.42
44922,1,3.8,24,35 - 50 min,Gratis(nuevos usuarios),4.81
44923,1,3.6,43,35 - 50 min,Gratis(nuevos usuarios),5.11
44924,1,3.5,29,35 - 50 min,Gratis(nuevos usuarios),4.81
44925,1,4.6,73,43 - 58 min,Gratis(nuevos usuarios),7.61
44926,0,4.1,21,No específicado,Gratis(nuevos usuarios),5.32
44927,0,0.0,0,31 - 46 min,Gratis(nuevos usuarios),6.22
44928,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.34
44929,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.77
44930,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.69
44931,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.06
44932,1,4.4,182,35 - 50 min,Gratis(nuevos usuarios),8.31
44933,1,4.4,101,35 - 50 min,Gratis(nuevos usuarios),10.63
44934,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.65
44935,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.66
44936,0,4.1,76,No específicado,Gratis(nuevos usuarios),6.24
44937,1,4.3,55,35 - 50 min,Gratis(nuevos usuarios),6.1
44938,1,4.4,76,35 - 50 min,Gratis(nuevos usuarios),6.1
44939,1,4.1,68,35 - 50 min,Gratis(nuevos usuarios),6.1
44940,0,0.0,0,No específicado,Gratis(nuevos usuarios),7.19
44941,1,4.6,200,35 - 50 min,Gratis(nuevos usuarios),6.46
44942,0,4.2,38,No específicado,Gratis(nuevos usuarios),3.86
44943,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.21
44944,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.74
44945,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.71
44946,1,4.2,33,23 - 38 min,Gratis(nuevos usuarios),5.39
44947,0,0.0,0,No específicado,Gratis(nuevos usuarios),11.45
44948,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.7
44949,1,4.8,246,45 - 60 min,Gratis(nuevos usuarios),6.88
44950,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.58
44951,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.43
44952,1,4.6,149,35 - 50 min,Gratis(nuevos usuarios),6.03
44953,1,4.2,201,50 min,Gratis(nuevos usuarios),4.24
44954,1,4.2,144,50 min,Gratis(nuevos usuarios),4.24
44955,1,4.2,235,50 min,Gratis(nuevos usuarios),4.45
44956,1,4.3,198,50 min,Gratis(nuevos usuarios),4.42
44957,1,4.0,112,50 min,Gratis(nuevos usuarios),4.24
44958,1,4.2,215,50 min,Gratis(nuevos usuarios),4.24
44959,1,4.3,117,50 min,Gratis(nuevos usuarios),4.25
44960,1,4.4,202,50 min,Gratis(nuevos usuarios),4.25
44961,1,4.3,103,50 min,Gratis(nuevos usuarios),4.24
44962,0,4.4,149,No específicado,Gratis(nuevos usuarios),4.39
44963,1,4.4,184,50 min,Gratis(nuevos usuarios),4.28
44964,1,4.4,149,50 min,Gratis(nuevos usuarios),4.24
44965,1,4.4,171,50 min,Gratis(nuevos usuarios),4.25
44966,1,4.3,173,50 min,Gratis(nuevos usuarios),4.24
44967,1,4.2,193,50 min,Gratis(nuevos usuarios),4.24
44968,1,4.4,91,50 min,Gratis(nuevos usuarios),4.24
44969,1,4.6,143,50 min,Gratis(nuevos usuarios),4.29
44970,1,4.4,177,50 min,Gratis(nuevos usuarios),4.24
44971,1,4.3,152,50 min,Gratis(nuevos usuarios),4.24
44972,1,4.4,170,50 min,Gratis(nuevos usuarios),4.26
44973,1,4.0,103,50 min,Gratis(nuevos usuarios),4.24
44974,1,4.6,113,50 min,Gratis(nuevos usuarios),4.34
44975,0,4.4,200,No específicado,Gratis(nuevos usuarios),4.36
44976,1,4.2,100,50 min,Gratis(nuevos usuarios),4.54
44977,1,4.1,132,50 min,Gratis(nuevos usuarios),4.24
44978,1,4.3,128,50 min,Gratis(nuevos usuarios),4.24
44979,1,4.4,124,50 min,Gratis(nuevos usuarios),4.34
44980,0,4.3,93,No específicado,Gratis(nuevos usuarios),4.36
44981,1,4.1,84,50 min,Gratis(nuevos usuarios),4.24
44982,1,4.2,109,50 min,Gratis(nuevos usuarios),4.39
44983,0,4.6,104,No específicado,Gratis(nuevos usuarios),4.36
44984,0,4.2,64,No específicado,Gratis(nuevos usuarios),4.47
44985,1,3.9,79,50 min,Gratis(nuevos usuarios),4.42
44986,1,4.2,171,50 min,Gratis(nuevos usuarios),4.24
44987,0,4.5,143,No específicado,Gratis(nuevos usuarios),4.36
44988,1,4.1,52,50 min,Gratis(nuevos usuarios),4.5
44989,1,4.6,106,50 min,Gratis(nuevos usuarios),4.24
44990,1,4.5,62,50 min,Gratis(nuevos usuarios),4.24
44991,0,4.1,73,No específicado,Gratis(nuevos usuarios),4.36
44992,1,4.4,46,50 min,Gratis(nuevos usuarios),4.24
44993,1,4.1,217,50 min,Gratis(nuevos usuarios),4.26
44994,1,4.4,202,39 - 54 min,Gratis(nuevos usuarios),9.43
44995,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),9.78
44996,1,4.7,180,32 - 47 min,Gratis(nuevos usuarios),6.85
44997,0,3.4,21,No específicado,Gratis(nuevos usuarios),4.88
44998,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.38
44999,1,4.0,30,27 - 42 min,Gratis(nuevos usuarios),5.56
45000,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.54
45001,1,4.3,31,23 - 38 min,Gratis(nuevos usuarios),7.21
45002,1,3.9,79,35 - 50 min,Gratis(nuevos usuarios),7.59
45003,1,3.6,48,35 - 50 min,Gratis(nuevos usuarios),7.16
45004,1,3.5,168,31 - 46 min,Gratis(nuevos usuarios),7.52
45005,0,0.0,0,No específicado,No específicado,5.58
45006,1,4.3,72,39 - 54 min,Gratis(nuevos usuarios),8.41
45007,0,4.3,217,No específicado,Gratis(nuevos usuarios),24.89
45008,1,4.4,32,35 - 50 min,Gratis(nuevos usuarios),21.66
45009,1,4.6,58,35 - 50 min,Gratis(nuevos usuarios),9.97
45010,1,4.6,72,35 - 50 min,Gratis(nuevos usuarios),10.1
45011,1,4.5,80,35 - 50 min,Gratis(nuevos usuarios),10.14
45012,0,4.5,95,No específicado,Gratis(nuevos usuarios),10.35
45013,1,4.2,89,42 - 57 min,Gratis(nuevos usuarios),10.96
45014,0,4.5,52,No específicado,Gratis(nuevos usuarios),10.15
45015,1,4.3,64,35 - 50 min,Gratis(nuevos usuarios),10.16
45016,1,4.6,81,35 - 50 min,Gratis(nuevos usuarios),10.41
45017,1,4.5,24,35 - 50 min,Gratis(nuevos usuarios),10.18
45018,0,4.4,249,No específicado,Gratis(nuevos usuarios),6.36
45019,1,4.4,130,40 - 55 min,Gratis(nuevos usuarios),6.34
45020,1,4.6,298,35 - 50 min,Gratis(nuevos usuarios),6.23
45021,1,4.4,172,35 - 50 min,Gratis(nuevos usuarios),5.69
45022,1,4.5,368,35 - 50 min,Gratis(nuevos usuarios),6.28
45023,1,4.5,252,35 - 50 min,Gratis(nuevos usuarios),6.13
45024,1,4.3,309,45 - 60 min,Gratis(nuevos usuarios),6.35
45025,1,4.6,195,35 - 50 min,Gratis(nuevos usuarios),6.04
45026,1,4.5,112,29 - 44 min,Gratis(nuevos usuarios),6.52
45027,1,4.5,66,27 - 42 min,Gratis(nuevos usuarios),11.15
45028,1,4.3,124,35 - 50 min,Gratis(nuevos usuarios),6.18
45029,1,4.3,27,35 - 50 min,Gratis(nuevos usuarios),6.26
45030,1,4.6,100,28 - 43 min,Gratis(nuevos usuarios),6.61
45031,1,4.2,100,35 - 50 min,Gratis(nuevos usuarios),6.27
45032,1,4.5,102,35 - 50 min,Gratis(nuevos usuarios),6.27
45033,1,4.1,104,35 - 50 min,Gratis(nuevos usuarios),6.2
45034,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.14
45035,1,4.4,302,35 - 50 min,Gratis(nuevos usuarios),4.57
45036,0,0.0,0,26 - 41 min,Gratis(nuevos usuarios),12.53
45037,1,4.6,39,27 - 42 min,Gratis(nuevos usuarios),11.34
45038,1,4.7,42,27 - 37 min,Gratis(nuevos usuarios),12.21
45039,0,0.0,0,30 - 45 min,Gratis(nuevos usuarios),11.06
45040,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),11.36
45041,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.56
45042,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.58
45043,1,4.4,395,35 - 50 min,Gratis(nuevos usuarios),5.98
45044,1,4.5,510,33 - 48 min,Gratis(nuevos usuarios),5.66
45045,1,4.5,740,32 - 47 min,Gratis(nuevos usuarios),6.25
45046,1,4.7,784,31 - 46 min,Gratis(nuevos usuarios),5.9
45047,1,4.4,142,35 - 50 min,Gratis(nuevos usuarios),7.62
45048,1,4.5,103,34 - 49 min,Gratis(nuevos usuarios),11.8
45049,1,4.0,22,35 - 50 min,Gratis(nuevos usuarios),11.96
45050,1,4.7,67,35 - 50 min,Gratis(nuevos usuarios),4.91
45051,1,4.7,227,35 - 50 min,Gratis(nuevos usuarios),5.27
45052,1,4.6,224,35 - 50 min,Gratis(nuevos usuarios),5.27
45053,1,4.6,133,35 - 50 min,Gratis(nuevos usuarios),5.03
45054,1,4.4,20,35 - 50 min,Gratis(nuevos usuarios),5.82
45055,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.69
45056,1,4.5,184,35 - 50 min,Gratis(nuevos usuarios),5.32
45057,1,4.6,52,26 - 36 min,Gratis(nuevos usuarios),9.16
45058,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.95
45059,1,4.5,681,35 - 50 min,Gratis(nuevos usuarios),7.25
45060,1,4.5,99,35 - 50 min,Gratis(nuevos usuarios),8.24
45061,1,4.2,318,34 - 49 min,Gratis(nuevos usuarios),6.84
45062,1,4.4,324,35 - 50 min,Gratis(nuevos usuarios),6.48
45063,1,4.5,376,35 - 50 min,Gratis(nuevos usuarios),6.28
45064,1,4.6,274,35 - 50 min,Gratis(nuevos usuarios),7.42
45065,1,4.3,168,35 - 50 min,Gratis(nuevos usuarios),6.64
45066,1,4.3,79,35 - 50 min,Gratis(nuevos usuarios),3.77
45067,1,4.5,95,35 - 50 min,Gratis(nuevos usuarios),3.78
45068,1,4.2,78,40 - 55 min,Gratis(nuevos usuarios),6.71
45069,1,4.6,146,35 - 50 min,Gratis(nuevos usuarios),6.29
45070,1,4.6,112,36 - 51 min,Gratis(nuevos usuarios),6.26
45071,1,4.5,26,35 - 50 min,Gratis(nuevos usuarios),6.32
45072,1,4.0,35,40 - 55 min,Gratis(nuevos usuarios),4.77
45073,1,4.5,136,32 - 47 min,Gratis(nuevos usuarios),6.37
45074,0,4.2,43,No específicado,Gratis(nuevos usuarios),5.45
45075,1,4.4,24,35 - 50 min,Gratis(nuevos usuarios),4.56
45076,1,4.3,84,35 - 50 min,Gratis(nuevos usuarios),6.16
45077,1,4.6,170,35 - 50 min,Gratis(nuevos usuarios),6.19
45078,1,4.1,37,35 - 50 min,Gratis(nuevos usuarios),6.15
45079,1,4.5,187,35 - 50 min,Gratis(nuevos usuarios),7.12
45080,1,4.1,20,35 - 50 min,Gratis(nuevos usuarios),5.48
45081,1,4.6,88,24 - 39 min,Gratis(nuevos usuarios),6.39
45082,1,4.4,128,35 - 50 min,Gratis(nuevos usuarios),6.16
45083,1,4.6,36,35 - 50 min,Gratis(nuevos usuarios),6.18
45084,1,4.7,43,35 - 50 min,Gratis(nuevos usuarios),3.31
45085,0,4.6,38,No específicado,Gratis(nuevos usuarios),2.51
45086,1,4.0,188,28 - 43 min,Gratis(nuevos usuarios),4.77
45087,1,4.5,121,35 - 50 min,Gratis(nuevos usuarios),4.61
45088,1,4.2,461,35 - 50 min,Gratis(nuevos usuarios),4.77
45089,1,4.3,232,23 - 38 min,Gratis(nuevos usuarios),4.77
45090,1,3.9,217,27 - 42 min,Gratis(nuevos usuarios),4.77
45091,1,4.1,253,35 - 50 min,Gratis(nuevos usuarios),4.77
45092,1,4.3,136,35 - 50 min,Gratis(nuevos usuarios),4.77
45093,1,4.3,471,35 - 50 min,Gratis(nuevos usuarios),4.77
45094,1,4.4,568,16 - 31 min,Gratis(nuevos usuarios),4.77
45095,0,4.2,160,No específicado,Gratis(nuevos usuarios),6.96
45096,0,4.6,66,No específicado,Gratis(nuevos usuarios),6.96
45097,1,4.3,166,27 - 42 min,Gratis(nuevos usuarios),4.77
45098,1,4.0,294,28 - 43 min,Gratis(nuevos usuarios),4.94
45099,1,4.4,261,35 - 50 min,Gratis(nuevos usuarios),4.77
45100,1,4.3,249,29 - 44 min,Gratis(nuevos usuarios),4.77
45101,1,4.2,395,35 - 50 min,Gratis(nuevos usuarios),4.77
45102,1,4.2,226,35 - 50 min,Gratis(nuevos usuarios),4.77
45103,1,4.2,165,35 - 50 min,Gratis(nuevos usuarios),4.77
45104,1,4.3,400,35 - 50 min,Gratis(nuevos usuarios),4.77
45105,1,4.3,242,35 - 50 min,Gratis(nuevos usuarios),4.77
45106,1,4.2,378,35 - 50 min,Gratis(nuevos usuarios),4.77
45107,1,4.1,166,35 - 50 min,Gratis(nuevos usuarios),4.77
45108,1,4.2,67,27 - 42 min,Gratis(nuevos usuarios),5.1
45109,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.27
45110,0,4.1,27,No específicado,Gratis(nuevos usuarios),4.82
45111,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.8
45112,1,4.5,75,35 - 50 min,Gratis(nuevos usuarios),11.03
45113,1,3.0,24,35 - 50 min,Gratis(nuevos usuarios),2.9
45114,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),2.71
45115,0,0.0,0,36 - 51 min,Gratis(nuevos usuarios),4.26
45116,0,4.5,20,No específicado,Gratis(nuevos usuarios),4.32
