id_cadena,nombre_cadena,url_cadena,id_pais
117,Bianca Helados & Café,https://www.rappi.com.ar/restaurantes/delivery/20147-bianca-helados-cafe,0
118,Burger Bros,https://www.rappi.com.ar/restaurantes/delivery/20265-burger-bros,0
119,Besarez Pizzería,https://www.rappi.com.ar/restaurantes/delivery/20594-besarez-pizzeria,0
120,Cocu,https://www.rappi.com.ar/restaurantes/delivery/3245-cocu,0
121,Changir,https://www.rappi.com.ar/restaurantes/delivery/3290-changir,0
122,Crepas,https://www.rappi.com.ar/restaurantes/delivery/3302-crepas,0
123,Cervelar,https://www.rappi.com.ar/restaurantes/delivery/3381-cervelar,0
124,Chori,https://www.rappi.com.ar/restaurantes/delivery/3399-chori,0
125,Crazy Cheese,https://www.rappi.com.ar/restaurantes/delivery/3445-crazy-cheese,0
126,Carne,https://www.rappi.com.ar/restaurantes/delivery/3568-carne,0
127,Créme Chic,https://www.rappi.com.ar/restaurantes/delivery/3695-creme-chic,0
128,Creperie C'est Cool,https://www.rappi.com.ar/restaurantes/delivery/3702-creperie-c-est-cool,0
129,Croque Madame,https://www.rappi.com.ar/restaurantes/delivery/3793-croque-madame,0
130,Cook N' Roll,https://www.rappi.com.ar/restaurantes/delivery/3801-cook-n-roll,0
131,Cuidate Querete,https://www.rappi.com.ar/restaurantes/delivery/3868-cuidate-querete,0
132,Cimino R Dr. Rómulo Naón 2186,https://www.rappi.com.ar/restaurantes/delivery/4102-cimino-r-dr-romulo-naon-2186,0
133,Churrería El Topo,https://www.rappi.com.ar/restaurantes/delivery/4130-churreria-el-topo,0
134,Chia Good Food,https://www.rappi.com.ar/restaurantes/delivery/4296-chia-good-food,0
135,Chungo,https://www.rappi.com.ar/restaurantes/delivery/4327-chungo,0
136,Chimu Nikkei,https://www.rappi.com.ar/restaurantes/delivery/4341-chimu-nikkei,0
137,Cervecería IPA,https://www.rappi.com.ar/restaurantes/delivery/4468-cerveceria-ipa,0
138,Clem Helados,https://www.rappi.com.ar/restaurantes/delivery/4486-clem-helados,0
139,Cepa Salteña,https://www.rappi.com.ar/restaurantes/delivery/4594-cepa-saltena,0
140,Costumbres Argentinas,https://www.rappi.com.ar/restaurantes/delivery/4650-costumbres-argentinas,0
141,Campobravo,https://www.rappi.com.ar/restaurantes/delivery/4665-campobravo,0
142,Chingón,https://www.rappi.com.ar/restaurantes/delivery/4854-chingon,0
143,Club Fellini,https://www.rappi.com.ar/restaurantes/delivery/4948-club-fellini,0
144,Club Chacabuco,https://www.rappi.com.ar/restaurantes/delivery/5242-club-chacabuco,0
145,Chiapas,https://www.rappi.com.ar/restaurantes/delivery/5431-chiapas,0
146,Café San Bernardo,https://www.rappi.com.ar/restaurantes/delivery/5738-cafe-san-bernardo,0
147,Cerini Bar,https://www.rappi.com.ar/restaurantes/delivery/5912-cerini-bar,0
148,Cocineros con Onda,https://www.rappi.com.ar/restaurantes/delivery/6111-cocineros-con-onda,0
149,Club de la Birra,https://www.rappi.com.ar/restaurantes/delivery/6310-club-de-la-birra,0
150,Colores Santos,https://www.rappi.com.ar/restaurantes/delivery/6389-colores-santos,0
151,Cervecería Rojas,https://www.rappi.com.ar/restaurantes/delivery/6516-cerveceria-rojas,0
152,Cumbre Nevada,https://www.rappi.com.ar/restaurantes/delivery/6786-cumbre-nevada,0
153,Crêperie,https://www.rappi.com.ar/restaurantes/delivery/6793-creperie,0
154,Caracas Bar,https://www.rappi.com.ar/restaurantes/delivery/6832-caracas-bar,0
155,Chickens King,https://www.rappi.com.ar/restaurantes/delivery/6944-chickens-king,0
156,CR Helados,https://www.rappi.com.ar/restaurantes/delivery/7195-cr-helados,0
157,Chili Tacos,https://www.rappi.com.ar/restaurantes/delivery/7415-chili-tacos,0
158,Chicken Kingdom,https://www.rappi.com.ar/restaurantes/delivery/7434-chicken-kingdom,0
159,Che Frida,https://www.rappi.com.ar/restaurantes/delivery/7448-che-frida,0
160,Confiteria La Aldea,https://www.rappi.com.ar/restaurantes/delivery/7493-confiteria-la-aldea,0
161,Chelatto,https://www.rappi.com.ar/restaurantes/delivery/7540-chelatto,0
162,Cervecería Bremen,https://www.rappi.com.ar/restaurantes/delivery/7559-cerveceria-bremen,0
163,Casita China,https://www.rappi.com.ar/restaurantes/delivery/8010-casita-china,0
164,Cremolatti,https://www.rappi.com.ar/restaurantes/delivery/8122-cremolatti,0
165,Chocorisimo,https://www.rappi.com.ar/restaurantes/delivery/8360-chocorisimo,0
166,Cocinerxs Cordobecxs,https://www.rappi.com.ar/restaurantes/delivery/8389-cocinerxs-cordobecxs,0
167,Che Sushi,https://www.rappi.com.ar/restaurantes/delivery/8418-che-sushi,0
168,Café Público,https://www.rappi.com.ar/restaurantes/delivery/8576-cafe-publico,0
169,Citty Todo Casero,https://www.rappi.com.ar/restaurantes/delivery/8665-citty-todo-casero,0
170,Classic & Pop,https://www.rappi.com.ar/restaurantes/delivery/8835-classic-pop,0
171,Container Bar,https://www.rappi.com.ar/restaurantes/delivery/9020-container-bar,0
172,Cochera Birrería de Barrio,https://www.rappi.com.ar/restaurantes/delivery/9620-cochera-birreria-de-barrio,0
173,Cártago,https://www.rappi.com.ar/restaurantes/delivery/9916-cartago,0
174,Café Kajue,https://www.rappi.com.ar/restaurantes/delivery/11110-cafe-kajue,0
175,Club del Poke,https://www.rappi.com.ar/restaurantes/delivery/11650-club-del-poke,0
176,Cava de Picadas,https://www.rappi.com.ar/restaurantes/delivery/11747-cava-de-picadas,0
177,Chang Jiang,https://www.rappi.com.ar/restaurantes/delivery/11822-chang-jiang,0
178,Chuny Heladería,https://www.rappi.com.ar/restaurantes/delivery/12028-chuny-heladeria,0
179,Casero & Natural,https://www.rappi.com.ar/restaurantes/delivery/12194-casero-natural,0
180,CasaPan,https://www.rappi.com.ar/restaurantes/delivery/12202-casapan,0
181,City Wok,https://www.rappi.com.ar/restaurantes/delivery/12386-city-wok,0
